Keyword,Rank,Title_Of_Page,URL,Lenght_Of_Title,Presence_of_Keyword_in_Title,Title_Starts_with_Keyword,Lenght_of_Url,Presence_Of_Keyword_In_Url,Domain_Name,No_of_H1_Tags,Presence_of_Keyword_in_H1_Tag,No_of_H2_tags,Presence_of_Keyword_in_H2_Tag,No_of_H3_Tags,Presence_of_Keyword_in_H3_Tag,Content_Lenght,Keyword_Denisty,Lenght_of_Description,Keyword_in_Description,Total_Images,Images_Without_Alt_Tags,Images_With_Alt_Tag,Keyword_in_Alt_Tags_of_Images,Total_Links,Internal_Links,External_Links,Presence_of_Internal_Link,Presence_of_External_Links
shoes,22.0,Buy Men's shoes online at best prices in India - Amazon.in,https://www.amazon.in/Men-Shoes/b?ie=UTF8&node=1983518031,58,1,1,57,1,www.amazon.in,0,0,28,0,0,0,13752,0.25,89,1,124,15,109,16,261,231,30,1,1
shoes,23.0,Metro Shoes Pakistan,https://www.metroshoes.com.pk/,20,1,1,30,1,www.metroshoes.com.pk,7,0,3,0,0,0,3792,0.16,0,0,66,28,38,2,68,62,6,1,1
shoes,24.0,Flash Footwear: #1 Best Online Shoes Store in Pakistan,https://www.flashfootwear.com.pk/,54,1,1,33,0,www.flashfootwear.com.pk,1,0,8,1,22,1,6137,0.91,156,1,72,46,26,13,57,51,6,1,1
shoes,25.0,Starlet Shoes - A leading brand for footwear in Pakistan,https://starlet.pk/,56,1,1,19,0,starlet.pk,1,0,1,0,10,1,6642,0.11,160,1,46,13,33,2,90,57,33,1,1
shoes,26.0,Soloto: Best online Shoes of Pakistan,https://www.soloto.com/,37,1,1,23,0,www.soloto.com,1,1,0,0,10,0,12148,0.36,148,1,44,12,32,2,97,94,3,1,1
shoes,27.0,Men Footwear - Outfitters,https://outfitters.com.pk/collections/men-footwear,25,0,0,50,0,outfitters.com.pk,0,0,3,0,14,0,8111,0,0,0,11,0,11,0,28,19,9,1,1
shoes,28.0,Rack Room Shoes: Shoes Online with Free Shipping*,https://www.rackroomshoes.com/,49,1,1,30,1,www.rackroomshoes.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shoes,29.0,Servis Shoes | Official Website - Shoes for Everyone,http://www.servis.com/,52,1,1,22,0,www.servis.com,0,0,4,0,4,0,3950,0.05,149,0,30,24,6,0,35,32,3,1,1
shoes,30.0,Men's Shoes & Sneakers | adidas US,https://www.adidas.com/us/men-shoes,34,1,1,35,1,www.adidas.com,1,1,0,0,0,0,12841,0.9,188,1,69,48,21,12,619,613,6,1,1
shoes,31.0,"Shoes, Boots & Sandals | Official Native Shoes™ Store",https://www.nativeshoes.com/,53,0,0,28,1,www.nativeshoes.com,1,0,2,0,5,0,5159,0.17,106,0,34,17,17,7,48,44,4,1,1
shoes,32.0,"Bata India - Buy Shoes Online For Men, Women & Kids ...",https://www.bata.in/,55,1,1,20,0,www.bata.in,0,0,0,0,0,0,10903,0.52,151,1,53,11,42,3,235,215,20,1,1
shoes,33.0,Women's Shoes | ZARA United States,https://www.zara.com/us/en/woman-shoes-l1251.html,34,1,1,49,1,www.zara.com,5,0,6,0,16,0,15083,0.25,155,1,35,6,29,3,518,504,14,1,1
shoes,34.0,Buy Trendy Collection of Shoes for Women | BeechTree ...,https://www.beechtree.pk/pk/accessories/shoes.html,56,1,1,50,1,www.beechtree.pk,2,0,12,0,2,0,6046,0,128,0,25,1,24,0,112,100,12,1,1
shoes,35.0,Select Sale: Designer Footwear & Shoes | Tory Burch,https://www.toryburch.com/sale/shoes/,51,1,1,37,1,www.toryburch.com,1,0,4,0,5,0,8117,0.01,104,1,2,0,2,0,44,30,14,1,1
shoes,36.0,DC Shoes | Skate & Snowboard Quality Clothing,https://www.dcshoes.com/,45,1,1,24,1,www.dcshoes.com,0,0,12,0,0,0,19649,0.08,167,0,17,2,15,1,216,180,36,1,1
shoes,37.0,New Mens Shoes. Nike.com,https://www.nike.com/w/new-mens-shoes-3n82yznik1zy7ok,24,0,0,53,1,www.nike.com,1,1,0,0,2,0,12777,0.22,59,0,51,1,50,2,385,371,14,1,1
shoes,38.0,ASICS | Official U.S. Site | Running Shoes and Activewear ...,https://www.asics.com/,61,1,1,22,0,www.asics.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shoes,39.0,Shoes - Macy's,https://www.macys.com/shop/shoes?id=13247,14,1,1,41,1,www.macys.com,1,1,1,1,0,0,7133,0.52,136,1,10,3,7,0,129,99,30,1,1
shoes,40.0,Converse Official Site. Converse.com,https://www.converse.com/,36,0,0,25,0,www.converse.com,1,0,3,0,0,0,842,0,10,0,4,4,0,0,32,25,7,1,1
shoes,41.0,WOMEN'S SHOES & BOOTS | J.Crew,https://www.jcrew.com/c/womens_category/shoes,30,1,1,45,1,www.jcrew.com,1,1,27,0,105,0,12551,0.25,113,1,64,52,12,0,314,299,15,1,1
shoes,42.0,"Mocciani-Shop Men and Women Shoes, Bags and Fashion ...",https://www.mocciani.com.pk/,55,0,0,28,0,www.mocciani.com.pk,2,0,4,0,2,0,5351,0.09,212,1,47,37,10,0,73,68,5,1,1
shoes,43.0,Markhor – Handmade Leather Shoes & Accessories,https://markhor.com/,46,1,1,20,0,markhor.com,2,0,5,0,1,0,4648,0.37,81,1,63,54,9,0,44,40,4,1,1
shoes,44.0,Womens Shoes by ideas PRET - Buy Shoes for Women from ...,https://www.gulahmedshop.com/accessories/womens-shoes,57,1,1,53,1,www.gulahmedshop.com,1,0,3,1,0,0,32347,0.08,173,1,120,21,99,22,192,186,6,1,1
shoes,45.0,Shop Designer Shoes - Women's | Saks Fifth Avenue,https://www.saksfifthavenue.com/c/shoes,49,1,1,39,1,www.saksfifthavenue.com,1,1,64,0,54,0,77133,0.03,114,0,69,4,65,0,819,804,15,1,1
shoes,46.0,Red Wing Shoes | Work Boots and Heritage Footwear,https://www.redwingshoes.com/,49,1,1,29,1,www.redwingshoes.com,0,0,19,0,1,0,6178,0.06,66,0,24,8,16,1,75,62,13,1,1
shoes,47.0,"Shoes For Women | Ladies Suede, Leather & Wedges ...",https://www.next.co.uk/shoes,52,1,1,28,1,www.next.co.uk,0,0,8,0,11,0,6894,0.17,153,1,56,8,48,2,131,111,20,1,1
shoes,48.0,Heels Shoes Online Store,https://heelsshoes.pk/,24,1,1,22,1,heelsshoes.pk,1,0,1,0,3,0,7006,0.16,137,0,119,14,105,35,122,118,4,1,1
shoes,49.0,"Men's Shoes, Boots & Cleats | Under Armour",https://www.underarmour.com/en-us/c/mens/shoes/,42,0,0,47,1,www.underarmour.com,1,1,2,0,1,0,22730,0.25,106,0,86,12,74,42,319,293,26,1,1
shoes,50.0,Premium Shoe Experience – ShoePlanet.pk,https://www.shoeplanet.pk/,39,1,1,26,0,www.shoeplanet.pk,1,0,1,0,18,0,5256,0.11,0,0,44,21,23,4,38,30,8,1,1
shoes,51.0,OFFICE: Shoes & Footwear | Shop Online High Street Fashion ...,https://www.office.co.uk/,62,1,1,25,0,www.office.co.uk,0,0,1,1,31,0,8410,0.19,156,1,40,27,13,0,110,103,7,1,1
shoes,52.0,Shoes | SHOPBOP,https://www.shopbop.com/shoes/br/v=1/13438.htm?all,15,1,1,50,1,www.shopbop.com,1,1,0,0,33,0,36227,0.04,76,0,326,103,223,2,371,362,9,1,1
shoes,53.0,Women's Shoes - Buy Ladies Footwear Online - Daraz Pakistan,https://www.daraz.pk/womens-shoes/,59,1,1,34,1,www.daraz.pk,1,1,0,0,10,0,14105,0.46,145,1,21,16,5,1,276,252,24,1,1
shoes,54.0,"Shoes For Crews - Slip Resistant Shoes, Work Shoes, Boots ...",https://www.shoesforcrews.com/,61,1,1,30,1,www.shoesforcrews.com,1,1,1,0,4,0,6843,0.32,190,1,10,7,3,0,19,10,9,1,1
shoes,55.0,"Shoes for Women, Men & Kids, Famous Footwear",https://www.famousfootwear.com/,44,1,1,31,0,www.famousfootwear.com,1,1,2,0,14,0,9272,0.33,158,1,55,29,26,0,162,155,7,1,1
shoes,56.0,TSM & Co.: Mens Shoes & Footwear | Online Shopping Shoes ...,https://tsmco.com.pk/,60,1,1,21,0,tsmco.com.pk,5,1,6,1,1,0,7900,0.05,165,0,111,99,12,3,61,53,8,1,1
shoes,57.0,"Designer Shoes on Sale: Heels, Boots, and More | Michael Kors",https://www.michaelkors.com/sale/shoes/_/N-28a9,61,1,1,47,1,www.michaelkors.com,2,0,1,0,5,0,4860,0.02,162,1,11,6,5,0,45,36,9,1,1
shoes,58.0,Shop Women's Shoes Online | CHARLES & KEITH US,https://www.charleskeith.com/us/shoes,46,1,1,37,1,www.charleskeith.com,1,1,2,1,6,0,54550,0.04,165,1,652,41,611,48,248,241,7,1,1
shoes,59.0,OnlineShoes.com Footwear & Apparel,https://www.onlineshoes.com/US/en/home,34,0,0,38,1,www.onlineshoes.com,1,0,2,0,5,1,11143,0.13,149,0,72,27,45,4,50,45,5,1,1
shoes,60.0,J Shoes,https://www.jshoes.com/,7,1,1,23,1,www.jshoes.com,0,0,0,0,1,0,409,0.24,0,0,0,0,0,0,3,2,1,1,1
shoes,61.0,Shop Women's Shoes | SKECHERS,https://www.skechers.com/women/shoes/,29,1,1,37,1,www.skechers.com,1,1,4,0,3,0,14113,0.04,141,1,80,1,79,0,271,223,48,1,1
shoes,62.0,Fluevog Shoes | Unique Shoes for Men and Women,https://www.fluevog.com/,46,1,1,24,0,www.fluevog.com,1,1,6,0,2,0,3194,0.06,189,1,41,5,36,0,54,49,5,1,1
shoes,63.0,"In Store: Shop Dresses, Shoes ... - Nordstrom Rack Online",https://www.nordstromrack.com/category/Shoes,57,1,1,44,1,www.nordstromrack.com,1,1,1,0,3,0,10330,0.2,190,0,20,2,18,0,440,423,17,1,1
shoes,64.0,"Hush Puppies: Casual Shoes, Boots, & Dress Shoes",https://www.hushpuppies.com/US/en/home,48,1,1,38,0,www.hushpuppies.com,2,0,10,0,17,0,13518,0.06,141,1,44,28,16,6,119,88,31,1,1
shoes,65.0,New Balance: Athletic Footwear & Fitness Apparel,https://www.newbalance.com/,48,0,0,27,0,www.newbalance.com,4,0,6,0,0,0,25492,0.06,153,1,57,7,50,0,281,269,12,1,1
shoes,66.0,"Clogs, Shoes & Sandals | Free Shipping | Crocs™ Official Site",https://www.crocs.com/,61,1,1,22,0,www.crocs.com,2,0,16,0,17,0,22392,0.04,167,1,35,14,21,0,151,133,18,1,1
shoes,67.0,"Finish Line: Shoes, Sneakers, Athletic Clothing & Gear",https://www.finishline.com/,54,0,0,27,0,www.finishline.com,1,0,0,0,5,0,20253,0.23,149,1,29,8,21,0,327,308,19,1,1
shoes,68.0,"Shoes | Shop Men's, Women's & Kids' Footwear | schuh",https://www.schuh.co.uk/,52,1,1,24,0,www.schuh.co.uk,1,0,0,0,0,0,6620,0.33,152,1,9,0,9,1,156,142,14,1,1
shoes,69.0,"Timberland Boots, Shoes, Clothing & Accessories ...",https://www.timberland.com/,51,0,0,27,0,www.timberland.com,0,0,1,0,1,0,9929,0.18,54,0,44,5,39,0,213,166,47,1,1
shoes,70.0,Women's Shoes | Unique Women's Shoes | Anthropologie,https://www.anthropologie.com/shoes,52,1,1,35,1,www.anthropologie.com,1,1,3,0,89,0,35178,0.02,141,1,37,3,34,0,136,125,11,1,1
shoes,71.0,TheShoes.pk - Buy Shoes Online,http://www.theshoes.pk/,30,1,1,23,1,www.theshoes.pk,0,0,0,0,0,0,8040,0.57,96,0,38,2,36,20,54,54,0,1,0
shoes,72.0,Shoe | footwear | Britannica,https://www.britannica.com/topic/shoe,28,1,1,37,0,www.britannica.com,1,0,3,0,0,0,10522,0.3,296,0,11,1,10,1,65,43,22,1,1
shoes,73.0,"Shoe Store: Boots, Sneakers, & More Online | Shoe Carnival",https://www.shoecarnival.com/,58,1,1,29,0,www.shoecarnival.com,1,1,2,0,11,1,15476,0.16,142,1,178,5,173,33,312,301,11,1,1
shoes,74.0,Shoes : Target,https://www.target.com/c/shoes/-/N-55b0t,14,1,1,40,1,www.target.com,1,0,7,0,0,0,6614,0.91,118,0,19,19,0,0,216,212,4,1,1
shoes,75.0,Online Shopping at Shoe Mart,https://www.shoemartstores.com/bh/en/department/men,28,1,1,51,0,www.shoemartstores.com,1,0,2,0,0,0,339,0,0,0,0,0,0,0,1,0,1,0,1
shoes,76.0,Shoes on Sale | 6pm,https://www.6pm.com/shoes,19,1,1,25,1,www.6pm.com,1,1,7,0,4,0,5537,0.42,142,1,20,0,20,0,301,288,13,1,1
shoes,77.0,"Florsheim Shoes: Shop Men's Dress Shoes, Casual Shoes ...",https://www.florsheim.com/shop/index.html,57,1,1,41,0,www.florsheim.com,1,1,0,0,0,0,7006,0.19,235,1,32,4,28,4,63,56,7,1,1
shoes,78.0,Clarks Sale | Mens Shoes | 60% Off Sale,https://www.clarks.co.uk/Mens/Sale/c/ukm197,39,1,1,43,0,www.clarks.co.uk,1,0,28,1,5,0,25147,0.49,141,1,182,4,178,0,298,291,7,1,1
shoes,79.0,"Bata | Quality Shoes and Bags for Women, Men and Kids ...",https://www.bata.com/,57,1,1,21,0,www.bata.com,0,0,0,0,2,0,1144,0,0,0,3,1,2,0,3,1,2,1,1
shoes,80.0,Shoes - COS,https://www.cosstores.com/en_eur/women/shoes.html,11,1,1,49,1,www.cosstores.com,1,1,16,0,1,0,8782,0.32,111,0,46,2,44,6,130,124,6,1,1
shoes,81.0,Women's Shoes & Footwear | Leather & More - Free People,https://www.freepeople.com/shoes-landing-page/,55,1,1,46,1,www.freepeople.com,1,0,6,0,3,0,4164,0.24,0,0,15,5,10,1,72,63,9,1,1
shoes,82.0,Women's Shoes | Nordstrom,https://www.nordstrom.com/browse/women/shoes,25,1,1,44,1,www.nordstrom.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shoes,83.0,Clive Shoes | Live Your Dream,https://cliveshoes.com/,29,1,1,23,1,cliveshoes.com,0,0,3,0,1,0,4402,0.18,0,0,48,46,2,2,63,59,4,1,1
shoes,84.0,"SportsShoes.com: Running Shoes, Clothing & Equipment",https://www.sportsshoes.com/,52,0,0,28,1,www.sportsshoes.com,1,1,3,0,19,0,40630,0.17,151,0,241,122,119,5,372,361,11,1,1
shoes,85.0,Women's Shoes | Buy Women's Shoes Online,https://wittner.com.au/,40,1,1,23,0,wittner.com.au,3,0,7,0,0,0,13652,0.14,511,1,18,7,11,0,93,86,7,1,1
shoes,86.0,Shoes: Shop Shoes for the Whole Family | Kohl's,https://www.kohls.com/sale-event/shoes.jsp,47,1,1,42,1,www.kohls.com,1,1,4,0,21,0,17394,0.36,145,1,47,22,25,0,160,139,21,1,1
shoes,87.0,On | Swiss Performance Running Shoes & Clothing,https://www.on-running.com/,47,1,1,27,0,www.on-running.com,6,0,2,0,9,0,4687,0.09,150,0,2,1,1,0,80,55,25,1,1
shoes,88.0,SimpleShoes.com - Official Site – Simple Shoes,https://simpleshoes.com/,46,1,1,24,1,simpleshoes.com,1,0,8,0,2,0,1278,0.31,86,0,10,6,4,2,30,25,5,1,1
shoes,89.0,Shoes products for sale | eBay,https://www.ebay.com/b/Shoes/bn_7000259122,30,1,1,42,1,www.ebay.com,1,1,8,0,0,0,3336,0.54,162,0,16,13,3,1,53,33,20,1,1
shoes,90.0,"ShoeDazzle: Women's Shoes, Bags & Clothes Online - 75 ...",https://www.shoedazzle.com/,57,0,0,27,0,www.shoedazzle.com,1,0,2,0,0,0,377,0,0,0,0,0,0,0,1,0,1,0,1
shoes,91.0,"SALOMON : Running shoes and clothing, trail running, hiking ...",https://www.salomon.com/,63,1,1,24,0,www.salomon.com,5,0,7,0,0,0,14469,0.17,198,0,146,46,100,0,176,166,10,1,1
shoes,92.0,The Best Shoes for Knee Arthritis - The New York Times,https://www.nytimes.com/2021/01/19/well/live/shoes-knee-arthritis-pain.html,54,1,1,75,1,www.nytimes.com,1,1,2,0,0,0,3472,0.37,145,1,3,2,1,0,28,10,18,1,1
shoes,93.0,"Boots, Shoes & Sandals | Dr. Martens Official",https://www.drmartens.com/,45,1,1,26,0,www.drmartens.com,0,0,0,0,1,0,877,0,0,0,16,16,0,0,15,13,2,1,1
shoes,94.0,"Shoes & Sox - The Fit Experts | Shop Kids Shoes, Australia Wide",https://shoesandsox.com.au/,63,1,1,27,1,shoesandsox.com.au,0,0,4,0,23,0,22430,0.17,141,0,51,36,15,13,257,248,9,1,1
shoes,95.0,Clarks International Site | Clarks.com,https://www.clarks.com/,38,0,0,23,0,www.clarks.com,1,1,1,0,1,0,2772,0.04,146,1,17,2,15,0,27,11,16,1,1
shoes,96.0,"ECCO® Shoes, Boots, Sandals, Golf Shoes, Sneakers ...",https://us.ecco.com/,53,0,0,20,0,us.ecco.com,2,0,19,0,19,0,14271,0.2,201,1,90,14,76,30,196,189,7,1,1
shoes,97.0,Nina Shoes | Wedding Shoes | Bridal Shoes | Dress Shoes ...,https://www.ninashoes.com/,59,1,1,26,1,www.ninashoes.com,0,0,6,1,0,0,5835,0.48,294,1,41,39,2,2,72,69,3,1,1
shoes,98.0,Xero Shoes: Best Barefoot Shoes and Sandals for Running ...,https://xeroshoes.com/,59,1,1,22,1,xeroshoes.com,2,1,8,0,19,0,9845,0.5,151,0,37,8,29,9,77,69,8,1,1
shoes,99.0,Fashionable Affordable Ladies Shoes | Deichmann,https://www.deichmann.com/GB/en/shop/home-ladies/home-ladies-shoes.cat,47,1,1,70,1,www.deichmann.com,1,1,2,1,1,0,27770,0.12,156,1,61,54,7,0,271,248,23,1,1
shoes,100.0,Women's Shoes - Buy Ladies Footwear Online - HOBO Pakistan,https://www.hobo.com.pk/shoes.html,58,1,1,34,1,www.hobo.com.pk,0,0,1,0,0,0,2630,0.08,165,1,31,23,8,0,62,58,4,1,1
bags,1.0,Shop the latest and new trendy design Bags Online | Branded ...,https://www.akgalleria.com/women/bags.html,63,1,1,42,1,www.akgalleria.com,1,1,77,0,5,0,18552,0.09,189,0,74,38,36,0,455,448,7,1,1
bags,2.0,"Ladies Bags, Totes & Crossbody Bags - ideas PRET ...",https://www.gulahmedshop.com/accessories/bags,52,1,1,45,1,www.gulahmedshop.com,1,1,4,1,0,0,31237,0.06,151,1,120,21,99,0,192,186,6,1,1
bags,3.0,Hand Bags(Women) – Borjan,https://www.borjan.com.pk/collections/hand-bagswomen,25,0,0,52,1,www.borjan.com.pk,5,0,5,0,16,0,19548,0.08,0,0,83,53,30,0,163,121,42,1,1
bags,4.0,Buy Women Bags Online – Breakout,https://breakout.com.pk/collections/women-bags,32,1,1,46,1,breakout.com.pk,0,0,9,0,0,0,10234,0.05,225,1,17,10,7,0,119,116,3,1,1
bags,5.0,Handbags - Bags - Accessories - Nishat Linen,https://nishatlinen.com/pk/accessories/bags/handbags.html,44,1,1,57,1,nishatlinen.com,1,1,4,0,0,0,21636,0.06,145,0,108,107,1,0,135,129,6,1,1
bags,6.0,Buy Women Bags Online - Nishat Linen Bags,https://nishatlinen.com/pk/accessories/bags.html,41,1,1,48,1,nishatlinen.com,1,1,4,0,0,0,23814,0.06,215,1,108,107,1,0,135,129,6,1,1
bags,7.0,Women's Bags - Sapphire,https://pk.sapphireonline.pk/collections/bags,23,1,1,45,1,pk.sapphireonline.pk,1,1,0,0,56,0,6165,0.06,128,1,6,3,3,0,79,75,4,1,1
bags,8.0,Bags - Women - Junaid Jamshed,https://www.junaidjamshed.com/womens/bags.html,29,1,1,46,1,www.junaidjamshed.com,3,0,14,0,0,0,10064,0.04,246,0,33,14,19,0,176,165,11,1,1
bags,9.0,Online Bags Shopping in Pakistan by Limelight.PK,https://www.limelight.pk/pages/bags,48,1,1,35,1,www.limelight.pk,8,1,2,0,163,0,34191,0.04,245,1,350,28,322,0,318,300,18,1,1
bags,10.0,Hand bags - Girl Pouch - Stylo.pk,https://www.stylo.pk/collection/hand-bags,33,1,1,41,1,www.stylo.pk,2,1,12,1,1,0,11618,0.25,112,1,14,2,12,12,63,59,4,1,1
bags,11.0,Bags for Woman 2021 | Mango Pakistan,https://shop.mango.com/pk/women/bags_c18162733,36,1,1,46,1,shop.mango.com,1,1,6,0,1,0,5861,0.17,119,1,54,3,51,0,120,110,10,1,1
bags,12.0,Bags – Bata Pakistan,https://www.bata.com.pk/collections/women-bags,20,1,1,46,1,www.bata.com.pk,1,1,1,0,16,0,7369,0.07,0,0,81,39,42,0,94,85,9,1,1
bags,13.0,Good Quality Leather Handbags for Women | Jafferjees,https://www.jafferjees.com/women/handbags,52,0,0,41,1,www.jafferjees.com,1,1,0,0,14,0,4113,0.34,112,1,23,5,18,2,99,91,8,1,1
bags,14.0,Branded Ladies Handbags Online in Pakistan | Silk Avenue,https://silkavenue.pk/product-category/handbags/,56,0,0,48,1,silkavenue.pk,2,1,1,1,0,0,10473,0.42,249,1,33,24,9,0,87,81,6,1,1
bags,15.0,"Buy Bags, Backpack & Handbags For Girls | Miniso Pakistan",https://shopminiso.pk/collections/bags,57,0,0,38,1,shopminiso.pk,3,0,1,0,16,0,29179,0.24,147,1,75,2,73,3,121,116,5,1,1
bags,16.0,Buy Branded Ladies & Girls Hand Bags @ Best Price in ...,https://www.daraz.pk/womens-bags/,56,1,1,33,1,www.daraz.pk,1,1,0,0,9,0,12380,0.27,269,1,21,16,5,0,310,286,24,1,1
bags,17.0,Buy 100% Original Women Bags Online in Pakistan – Bagallery,https://wwww.bagallerydeals.com/collections/women-bags,59,1,1,54,1,wwww.bagallerydeals.com,0,0,1,0,23,0,9642,0.11,173,0,10,8,2,0,274,267,7,1,1
bags,18.0,Bags | Secret Stash,https://www.secretstash.pk/collections/bags,19,1,1,43,1,www.secretstash.pk,3,0,3,0,0,0,9254,0.03,319,1,82,0,82,0,69,63,6,1,1
bags,19.0,Hand Bags – Almas,https://almas.pk/collections/women-hand-bags,17,1,1,44,1,almas.pk,1,1,0,0,5,0,7852,0.08,0,0,19,5,14,0,93,89,4,1,1
bags,20.0,Designer Handbags & Luxury Bags | Michael Kors,https://www.michaelkors.global/en_PK/handbags/view-all-handbags/_/N-10qbalf,46,1,1,75,1,www.michaelkors.global,2,1,0,0,16,0,11780,0.12,135,1,125,9,116,0,91,83,8,1,1
bags,21.0,"RTW Creation: Shop handbags, purses and clutches online in ...",https://www.rtwcreation.com/,62,0,0,28,0,www.rtwcreation.com,2,0,0,0,0,0,4313,1.09,153,1,64,61,3,0,40,36,4,1,1
bags,22.0,"Women's Designer Bags, Handbags & Purses | COACH®",https://www.coach.com/shop/women-handbags,49,0,0,41,1,www.coach.com,0,0,3,0,3,0,19346,0.16,106,1,54,22,32,0,193,1,192,1,1
bags,23.0,Bag - Wikipedia,https://en.wikipedia.org/wiki/Bag,15,1,1,33,0,en.wikipedia.org,1,0,10,0,12,0,18071,0.25,0,0,14,10,4,0,554,478,76,1,1
bags,24.0,Buy Bags for men and Women Online in India | Myntra,https://www.myntra.com/bags,51,1,1,27,1,www.myntra.com,1,1,2,1,52,1,37099,0.11,142,1,12,1,11,1,339,331,8,1,1
bags,25.0,Shop Women's Bags Online | CHARLES & KEITH US,https://www.charleskeith.com/us/bags,45,1,1,36,1,www.charleskeith.com,1,1,0,0,6,0,46293,0.06,172,1,658,41,617,2,247,240,7,1,1
bags,26.0,"Women's Bags, Handbags and Purses | Accessorize UK",https://www.accessorize.com/uk/handbags-purses/,50,0,0,47,1,www.accessorize.com,1,1,1,0,1,0,21933,0.16,148,1,81,17,64,0,186,174,12,1,1
bags,27.0,Women's Bags: Accessories | Madewell,https://www.madewell.com/womens/accessories/bags,36,0,0,48,1,www.madewell.com,2,1,3,1,11,0,37466,0.13,159,1,224,154,70,0,230,208,22,1,1
bags,28.0,Women's Bags | Official Burberry® Website,https://us.burberry.com/womens-bags/,41,1,1,36,1,us.burberry.com,1,1,2,0,0,0,6818,0.65,149,1,86,7,79,0,239,230,9,1,1
bags,29.0,Women's Bags | Women's Designer Handbags & Purses | ASOS,https://www.asos.com/women/bags-purses/cat/?cid=8730,56,1,1,52,1,www.asos.com,1,1,54,0,0,0,12879,0.16,155,1,135,128,7,0,542,524,18,1,1
bags,30.0,Shop Women Handbags Online in Pakistan - Ladies ... - Astore,https://astore.pk/collections/handbags,60,0,0,38,1,astore.pk,1,1,1,1,11,0,11389,0.38,153,1,23,19,4,4,53,49,4,1,1
bags,31.0,Designer Bags for Women - FARFETCH,https://www.farfetch.com/shopping/women/bags-purses-1/items.aspx,34,1,1,64,1,www.farfetch.com,1,1,0,0,90,0,17711,0.3,138,1,93,3,90,0,626,616,10,1,1
bags,32.0,Handbags: Buy Handbags and Clutch bags For Women ...,https://www.amazon.in/Handbags-Clutches/b?ie=UTF8&node=1983338031,52,1,1,65,1,www.amazon.in,0,0,24,0,0,0,13798,0.24,246,1,87,15,72,6,219,189,30,1,1
bags,33.0,View All Designer Bags for Winter | Tory Burch,https://www.toryburch.com/handbags/view-all/,46,1,1,44,1,www.toryburch.com,2,1,4,0,6,0,9666,0.11,167,1,2,0,2,0,58,44,14,1,1
bags,34.0,Clairo - Bags - YouTube,https://www.youtube.com/watch?v=L9HYJbe9Y18,23,1,1,43,0,www.youtube.com,0,0,1,0,1,0,2269,0.04,160,0,0,0,0,0,14,12,2,1,1
bags,35.0,"Women's Designer Bags - Totes, Purses & Clutches | Selfridges",https://www.selfridges.com/GB/en/cat/bags/womens/,61,1,1,49,1,www.selfridges.com,1,1,8,0,203,0,36442,0.16,143,1,81,18,63,1,795,787,8,1,1
bags,36.0,Bags | Designer Handbags | House of Fraser,https://www.houseoffraser.co.uk/bags-and-luggage/handbags,42,1,1,57,1,www.houseoffraser.co.uk,1,1,3,0,7,0,58974,0.15,132,1,69,34,35,4,822,807,15,1,1
bags,37.0,"Bags - Handbags, Purses & More | Anthropologie",https://www.anthropologie.com/bags,46,1,1,34,1,www.anthropologie.com,1,1,3,0,93,0,27905,0.05,110,1,34,1,33,0,123,113,10,1,1
bags,38.0,Versace Bags for Women | Official Website,https://www.versace.com/international/en/women/bags/,41,1,1,52,1,www.versace.com,1,1,1,0,0,0,22210,0.1,141,1,137,3,134,12,267,256,11,1,1
bags,39.0,Women's Designer Bags | SHOPBOP,https://www.shopbop.com/bags/br/v=1/13505.htm?all,31,1,1,49,1,www.shopbop.com,1,1,0,0,33,0,35880,0.06,74,0,351,101,250,0,366,357,9,1,1
bags,40.0,Designer Handbags | Leather Bags for Women | Free ... - Gucci,https://www.gucci.com/us/en/ca/women/handbags-c-women-handbags,61,1,1,62,1,www.gucci.com,1,1,36,0,0,0,36535,0.11,149,1,261,154,107,0,312,299,13,1,1
bags,41.0,Designer Bags - Luxury Women's Handbags | Mytheresa,https://www.mytheresa.com/euro_en/bags.html,51,1,1,43,1,www.mytheresa.com,27,0,85,0,7,0,61212,0.17,141,1,73,7,66,2,861,844,17,1,1
bags,42.0,Women's Handbags: Shop Women's Purses & Ladies' Bags ...,https://www.fossil.com/en-us/bags/womens-handbags/,56,1,1,50,1,www.fossil.com,1,1,5,0,12,0,15184,0.38,99,1,95,40,55,2,212,189,23,1,1
bags,43.0,Women's Handbags | ALDO US,https://www.aldoshoes.com/us/en_US/women/handbags,26,0,0,49,1,www.aldoshoes.com,2,1,19,0,0,0,8306,0.49,140,1,58,11,47,0,128,119,9,1,1
bags,44.0,"Handbags, Bags & Accessories - Macy's",https://www.macys.com/shop/handbags-accessories?id=26846,37,1,1,56,1,www.macys.com,1,1,1,1,3,1,10006,0.29,160,1,18,3,15,2,115,85,30,1,1
bags,45.0,"Discount Bags, Backpacks, Purses | 6pm",https://www.6pm.com/c/bags,38,0,0,26,1,www.6pm.com,1,1,6,0,8,1,5061,0.53,134,0,17,0,17,4,285,272,13,1,1
bags,46.0,ONA | Fine Bags and Accessories,https://onabags.com/,31,1,1,20,1,onabags.com,4,0,4,0,6,0,3988,0.1,114,1,30,21,9,0,38,33,5,1,1
